"species","model","cv","COR","ROC","PRG"
"swi27","MaxEnt-LQP","random",0.253753406178438,0.808572878330285,0.869254709089833
"swi28","BRT-stump","spatial",0.548588251310994,0.82255646150835,0.681348527830521
"swi28","BRT-stump","random",0.558075182813573,0.829462521708748,0.690619759174847
"swi28","MaxEnt-LQP","spatial",0.547241490463739,0.81805391191831,0.67041545722138
"swi28","MaxEnt-LQP","random",0.569058530738639,0.831823601090588,0.694048719853632
"swi29","BRT-stump","spatial",0.052529755442698,0.655989609603534,0.846903752288499
"swi29","BRT-stump","random",0.0595547153405219,0.668235650156356,0.928912731849219
"swi29","MaxEnt-LQP","spatial",0.0769962109243987,0.682454352869981,0.806576758744801
"swi29","MaxEnt-LQP","random",0.0842622160961373,0.689057802885132,0.942398535401772
"swi30","BRT-stump","spatial",0.285062136712913,0.738220988492085,0.620344692934147
"swi30","BRT-stump","random",0.295871822931391,0.747155978297927,0.639296728381656
"swi30","MaxEnt-LQP","spatial",0.27274809917408,0.718003332465742,0.611908921411434
"swi30","MaxEnt-LQP","random",0.305850035597721,0.743825061815612,0.64827978864728
